path,file_name,label,label_encoded
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0680.jpg,0680.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1138.jpg,1138.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0724.jpg,0724.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1262.jpg,1262.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0307.jpg,0307.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Carrot/1293.jpg,1293.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1274.jpg,1274.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0109.jpg,0109.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0718.jpg,0718.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1060.jpg,1060.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0458.jpg,0458.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0738.jpg,0738.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0149.jpg,0149.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cauliflower/1127.jpg,1127.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0625.jpg,0625.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0583.jpg,0583.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1307.jpg,1307.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0408.jpg,0408.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0961.jpg,0961.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0362.jpg,0362.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0668.jpg,0668.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0856.jpg,0856.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0705.jpg,0705.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/0916.jpg,0916.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0330.jpg,0330.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0220.jpg,0220.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1018.jpg,1018.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0957.jpg,0957.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1105.jpg,1105.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1262.jpg,1262.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1157.jpg,1157.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0627.jpg,0627.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0648.jpg,0648.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0335.jpg,0335.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0223.jpg,0223.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1050.jpg,1050.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cucumber/1209.jpg,1209.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0045.jpg,0045.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0266.jpg,0266.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0595.jpg,0595.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1101.jpg,1101.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0876.jpg,0876.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0116.jpg,0116.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0446.jpg,0446.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1054.jpg,1054.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0707.jpg,0707.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1285.jpg,1285.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0046.jpg,0046.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0491.jpg,0491.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1130.jpg,1130.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0307.jpg,0307.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0779.jpg,0779.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0494.jpg,0494.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0427.jpg,0427.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1043.jpg,1043.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0715.jpg,0715.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0688.jpg,0688.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0051.jpg,0051.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1185.jpg,1185.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1047.jpg,1047.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0982.jpg,0982.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0600.jpg,0600.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0572.jpg,0572.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0883.jpg,0883.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1052.jpg,1052.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Brinjal/1128.jpg,1128.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0098.jpg,0098.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0791.jpg,0791.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0438.jpg,0438.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1232.jpg,1232.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1062.jpg,1062.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1222.jpg,1222.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0163.jpg,0163.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1296.jpg,1296.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0853.jpg,0853.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0527.jpg,0527.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1130.jpg,1130.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0558.jpg,0558.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Carrot/1040.jpg,1040.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0435.jpg,0435.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0842.jpg,0842.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1285.jpg,1285.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0430.jpg,0430.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1024.jpg,1024.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0383.jpg,0383.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0003.jpg,0003.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0169.jpg,0169.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0284.jpg,0284.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0281.jpg,0281.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0594.jpg,0594.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Potato/1397.jpg,1397.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0032.jpg,0032.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0270.jpg,0270.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0914.jpg,0914.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0986.jpg,0986.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0296.jpg,0296.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Cabbage/1291.jpg,1291.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0975.jpg,0975.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0937.jpg,0937.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Broccoli/1218.jpg,1218.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0211.jpg,0211.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0068.jpg,0068.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0311.jpg,0311.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0479.jpg,0479.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1043.jpg,1043.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1106.jpg,1106.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1041.jpg,1041.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0340.jpg,0340.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0870.jpg,0870.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0707.jpg,0707.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0254.jpg,0254.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1198.jpg,1198.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0983.jpg,0983.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1389.jpg,1389.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0308.jpg,0308.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0779.jpg,0779.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0200.jpg,0200.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/0616.jpg,0616.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/0474.jpg,0474.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0315.jpg,0315.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0359.jpg,0359.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0044.jpg,0044.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1389.jpg,1389.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0135.jpg,0135.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0820.jpg,0820.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0562.jpg,0562.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0454.jpg,0454.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0103.jpg,0103.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0845.jpg,0845.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bean/0024.jpg,0024.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Pumpkin/1324.jpg,1324.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bitter_Gourd/0919.jpg,0919.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0499.jpg,0499.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0665.jpg,0665.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0438.jpg,0438.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0660.jpg,0660.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0903.jpg,0903.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0772.jpg,0772.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0671.jpg,0671.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0012.jpg,0012.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1292.jpg,1292.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0872.jpg,0872.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1102.jpg,1102.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1014.jpg,1014.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bottle_Gourd/1197.jpg,1197.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0405.jpg,0405.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0994.jpg,0994.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0894.jpg,0894.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Brinjal/0832.jpg,0832.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0664.jpg,0664.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cucumber/1026.jpg,1026.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0284.jpg,0284.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1363.jpg,1363.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0596.jpg,0596.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0845.jpg,0845.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0733.jpg,0733.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0203.jpg,0203.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0576.jpg,0576.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0674.jpg,0674.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Papaya/1276.jpg,1276.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1130.jpg,1130.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0134.jpg,0134.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bitter_Gourd/1041.jpg,1041.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0499.jpg,0499.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0372.jpg,0372.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0321.jpg,0321.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Capsicum/1215.jpg,1215.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/1297.jpg,1297.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0516.jpg,0516.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1160.jpg,1160.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0681.jpg,0681.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1330.jpg,1330.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Bottle_Gourd/1247.jpg,1247.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1329.jpg,1329.jpg,Brinjal,3
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Radish/0171.jpg,0171.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0281.jpg,0281.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0135.jpg,0135.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bean/0735.jpg,0735.jpg,Bean,0
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0100.jpg,0100.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Pumpkin/0480.jpg,0480.jpg,Pumpkin,12
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Capsicum/1066.jpg,1066.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Tomato/1178.jpg,1178.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0594.jpg,0594.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0535.jpg,0535.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0062.jpg,0062.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0076.jpg,0076.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Broccoli/0541.jpg,0541.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Cauliflower/1224.jpg,1224.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0981.jpg,0981.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0803.jpg,0803.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0796.jpg,0796.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cucumber/0394.jpg,0394.jpg,Cucumber,9
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Broccoli/1061.jpg,1061.jpg,Broccoli,4
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Bottle_Gourd/0559.jpg,0559.jpg,Bottle_Gourd,2
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cabbage/0688.jpg,0688.jpg,Cabbage,5
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0177.jpg,0177.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Bitter_Gourd/1242.jpg,1242.jpg,Bitter_Gourd,1
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Cauliflower/0057.jpg,0057.jpg,Cauliflower,8
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Papaya/1082.jpg,1082.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/test/Radish/1187.jpg,1187.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Tomato/1299.jpg,1299.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Potato/0379.jpg,0379.jpg,Potato,11
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1288.jpg,1288.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Carrot/0758.jpg,0758.jpg,Carrot,7
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Capsicum/0141.jpg,0141.jpg,Capsicum,6
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Radish/1400.jpg,1400.jpg,Radish,13
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Papaya/0282.jpg,0282.jpg,Papaya,10
/kaggle/input/vegetable-image-dataset/Vegetable Images/train/Tomato/0071.jpg,0071.jpg,Tomato,14
/kaggle/input/vegetable-image-dataset/Vegetable Images/validation/Brinjal/1224.jpg,1224.jpg,Brinjal,3
